file_name,publishable,features,overall_coherence_score,evaluation_results
P020.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.10079897940158844, 1, 0.35116127133369446, 1, 0.39611151814460754, 1]",0.19620812311768532,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results, particularly in the context of amyloidogenic diseases,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10079897940158844}, 'Discussion': {'summary': 'discussions about the potential for life on other planets and the possibility of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.35116127133369446}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39611151814460754}, 'overall_coherence_score': 0.19620812311768532}"
P074.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.23386266827583313, 1, 0.3961130380630493, 1]",0.1918303020298481,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23386266827583313}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.1918303020298481}"
P018.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.13867361843585968, 1, 0.3961130380630493, 1]",0.1727924920618534,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results demonstrate', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13867361843585968}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.1727924920618534}"
P042.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.018300555646419525, 1, 0.4938700497150421, 1, 0.3961130380630493, 1]",0.22332038208842278,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results in smoother transformations on lower-quality images.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.018300555646419525}, 'Discussion': {'summary': 'Discussion and Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4938700497150421}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.22332038208842278}"
P044.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.010907897725701332, 1, 0.3961130380630493, 1, 0, 0]",0.1538348007015884,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results archived at the University of Utah, which include several parameters', 'factual_verification': 'Verified', 'coherence_with_overall': 0.010907897725701332}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.1538348007015884}"
P024.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.16807876527309418, 1, 0.3961130380630493, 1]",0.17867352142930032,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results provide valuable', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16807876527309418}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.17867352142930032}"
P028.pdf,No,"[0.1639947146177292, 1, 0.04432349279522896, 1, 0.333060085773468, 1, 0.3961121737957001, 1, 0, 0]",0.23437261674553156,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1639947146177292}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432349279522896}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.333060085773468}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961121737957001}, 'overall_coherence_score': 0.23437261674553156}"
P006.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.03769468516111374, 1, 0.009756670333445072, 1]",0.07532566506415606,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results showed that certain genres of music, particularly', 'factual_verification': 'Verified', 'coherence_with_overall': 0.03769468516111374}, 'Conclusion': {'summary': 'conclusion, our study has revealed a fascinating world of microbial diversity in marine ecosystems,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.009756670333445072}, 'overall_coherence_score': 0.07532566506415606}"
P040.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.00409043300896883, 1, 7, 0.06819012761116028, 1, 0.7107358574867249, 1]",0.19826693702489137,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology provides immediate feedback, enabling real-time iterations', 'factual_verification': 'Verified', 'coherence_with_overall': 0.00409043300896883}, 'Results': {'summary': 'results to directly', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06819012761116028}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7107358574867249}, 'overall_coherence_score': 0.19826693702489137}"
P001.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.3330613672733307, 1, 0.3851141035556793, 1]",0.2094702549278736,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3330613672733307}, 'Conclusion': {'summary': 'Conclusions', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3851141035556793}, 'overall_coherence_score': 0.2094702549278736}"
P014.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.5030625462532043, 1, 2, 0.07516121119260788, 1, 0]",0.1966355061158538,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology behind', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5030625462532043}, 'Results': {'summary': 'results demonstrate substantial improvements compared to the established', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07516121119260788}, 'overall_coherence_score': 0.1966355061158538}"
P032.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.009224173612892628, 1, 0.02542480081319809, 1]",0.07276518885046243,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results were astounding, revealing a statistically', 'factual_verification': 'Verified', 'coherence_with_overall': 0.009224173612892628}, 'Conclusion': {'summary': 'conclusion, the investigation of water has led to a number of groundbreaking discoveries and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.02542480081319809}, 'overall_coherence_score': 0.07276518885046243}"
P017.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.23386266827583313, 1, 0.06777986139059067, 1, 0.3961130380630493, 1]",0.1812147669494152,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23386266827583313}, 'Discussion': {'summary': 'discussions about a particular shot may continue', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06777986139059067}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.1812147669494152}"
P022.pdf,No,"[0.16399499773979187, 1, 0.09627528488636017, 1, 0.12085872888565063, 1, 1, 0.0630095824599266, 1, 0.39611151814460754, 1]",0.16805002242326736,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'introduction of drone dance rituals, characterized by intricate patterns of movement', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09627528488636017}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results showed that the drones were able to adapt to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0630095824599266}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39611151814460754}, 'overall_coherence_score': 0.16805002242326736}"
P010.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.011652235873043537, 1, 0.3961130380630493, 1]",0.14738821554929019,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results demonstrate the superiority of our proposed method.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.011652235873043537}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.14738821554929019}"
P023.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.009301900863647461, 1, 0.5666778683662415, 1, 0, 0]",0.19607450906187296,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results with state-of-the-art models.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.009301900863647461}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5666778683662415}, 'overall_coherence_score': 0.19607450906187296}"
P003.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.013880007900297642, 1, 11, 0.04791729524731636, 1, 0.3961130380630493, 1]",0.13324572164565324,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'methodology, though seemingly illogical, has been found to yield surprisingly coherent', 'factual_verification': 'Verified', 'coherence_with_overall': 0.013880007900297642}, 'Results': {'summary': 'results. Our research aims to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04791729524731636}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.13324572164565324}"
P012.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.04397965222597122, 1, 4, 0.11148297786712646, 1, 0.710736095905304, 1, 0.27146613597869873, 1]",0.2243305171529452,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'methodology for determining scaling', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04397965222597122}, 'Results': {'summary': 'results using both specifications.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11148297786712646}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.710736095905304}, 'Conclusion': {'summary': 'conclusion drawn from Kaplan’s discovery that Noptimal ∝C0.73and Doptimal', 'factual_verification': 'Verified', 'coherence_with_overall': 0.27146613597869873}, 'overall_coherence_score': 0.2243305171529452}"
P004.pdf,No,"[0.1639947146177292, 1, 0.04432349279522896, 1, 0.2338622808456421, 1, 0.3961121737957001, 1, 0, 0]",0.20957316551357508,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1639947146177292}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432349279522896}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2338622808456421}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961121737957001}, 'overall_coherence_score': 0.20957316551357508}"
P011.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.011446269229054451, 1, 0.3961130380630493, 1]",0.14734702222049237,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results for hundreds to thousands of varied online metrics.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.011446269229054451}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.14734702222049237}"
P030.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.0326199010014534, 1, 0.3961130380630493, 1, 0, 0]",0.1592628015205264,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results in shorter overall tensor lifespans based on the graph’s structure.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0326199010014534}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.1592628015205264}"
P021.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.016852712258696556, 1, 9, 0.007839311845600605, 1, 0.39611151814460754, 1]",0.1258243566378951,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'methodology resulted in the third prize in the competition.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.016852712258696556}, 'Results': {'summary': 'results, likely due to the simplicity of input data and model complexity.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.007839311845600605}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39611151814460754}, 'overall_coherence_score': 0.1258243566378951}"
P005.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.03829410672187805, 1, 0.3961130380630493, 1]",0.15271658971905708,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results show a segmentation accuracy of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.03829410672187805}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.15271658971905708}"
P007.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.09024723619222641, 1, 0.3961130380630493, 1, 0, 0]",0.17366963531821966,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Results': {'summary': 'results we reported.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09024723619222641}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3961130380630493}, 'overall_coherence_score': 0.17366963531821966}"
P041.pdf,No,"[0.16399464011192322, 1, 0.0443236269056797, 1, 0.12085753679275513, 1, 1, 0.5098033547401428, 1, 0.09006308019161224, 1]",0.18580844774842262,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399464011192322}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0443236269056797}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085753679275513}, 'Results': {'summary': 'results,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5098033547401428}, 'Conclusion': {'summary': 'conclusion, the field of metaverse archaeology is characterized by a diverse range of approaches,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09006308019161224}, 'overall_coherence_score': 0.18580844774842262}"
P008.pdf,No,"[0.16399502754211426, 1, 0.04432399943470955, 1, 0.1208581030368805, 1, 1, 0.328114777803421, 1, 0]",0.16432297695428133,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399502754211426}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432399943470955}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1208581030368805}, 'Results': {'summary': 'results have', 'factual_verification': 'Verified', 'coherence_with_overall': 0.328114777803421}, 'overall_coherence_score': 0.16432297695428133}"
P009.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.014588671736419201, 1, 0.20847997069358826, 1, 0.39611151814460754, 1]",0.15805952173347274,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'Results of the average nMSE and PLL are presented in Table 2 and Table 3. We observe that the best-performing class of models', 'factual_verification': 'Verified', 'coherence_with_overall': 0.014588671736419201}, 'Discussion': {'summary': 'discussion on the composition of an ensemble and how', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20847997069358826}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39611151814460754}, 'overall_coherence_score': 0.15805952173347274}"
P002.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.12085872888565063, 1, 1, 0.005563605111092329, 1, 0.08945439755916595, 1]",0.08483899449929595,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12085872888565063}, 'Results': {'summary': 'results suggest that they may play a crucial role in the transmission', 'factual_verification': 'Verified', 'coherence_with_overall': 0.005563605111092329}, 'Conclusion': {'summary': 'conclusion, the experimental approach, characterized by its interdisciplinary nature and willingness', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08945439755916595}, 'overall_coherence_score': 0.08483899449929595}"
P019.pdf,No,"[0.16399499773979187, 1, 0.04432324320077896, 1, 0.010473420843482018, 1, 11, 0.33306005597114563, 1, 0.01171206682920456, 1, 0.010322616435587406, 1]",0.09564773350333174,"{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16399499773979187}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04432324320077896}, 'Methodology': {'summary': 'methodology to circumvent the influence of unrecorded interventions in the training', 'factual_verification': 'Verified', 'coherence_with_overall': 0.010473420843482018}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33306005597114563}, 'Discussion': {'summary': 'discussions in Mumbai, it was discerned that', 'factual_verification': 'Verified', 'coherence_with_overall': 0.01171206682920456}, 'Conclusion': {'summary': 'conclusion of treatment. Two filtering steps were then', 'factual_verification': 'Verified', 'coherence_with_overall': 0.010322616435587406}, 'overall_coherence_score': 0.09564773350333174}"
