file_name,publishable,features,evaluation_results
P001.pdf,Yes,"[0.4529722332954407, 1, 0.4722285270690918, 1, 0.4881298542022705, 1, 1, 0.3131011426448822, 1, 0.5787943005561829, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4529722332954407}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4722285270690918}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4881298542022705}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3131011426448822}, 'Conclusion': {'summary': 'Conclusions', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5787943005561829}}"
P014.pdf,Yes,"[0.2765449583530426, 1, 0.15763051807880402, 1, 0.4112735092639923, 1, 2, 0.88089919090271, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2765449583530426}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15763051807880402}, 'Methodology': {'summary': 'methodology behind', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4112735092639923}, 'Results': {'summary': 'results demonstrate substantial improvements compared to the established', 'factual_verification': 'Verified', 'coherence_with_overall': 0.88089919090271}}"
P032.pdf,Yes,"[0.1946103721857071, 1, 0.07042922079563141, 1, 0.16538135707378387, 1, 1, 0.3945469856262207, 1, 0.9075789451599121, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1946103721857071}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07042922079563141}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16538135707378387}, 'Results': {'summary': 'results were astounding, revealing a statistically', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3945469856262207}, 'Conclusion': {'summary': 'conclusion, the investigation of water has led to a number of groundbreaking discoveries and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9075789451599121}}"
P017.pdf,Yes,"[0.2784104347229004, 1, 0.20687854290008545, 1, 0.2302406132221222, 1, 0.6236096620559692, 1, 0.2703554332256317, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2784104347229004}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20687854290008545}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2302406132221222}, 'Discussion': {'summary': 'discussions about a particular shot may continue', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6236096620559692}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2703554332256317}}"
P022.pdf,Yes,"[0.09980154037475586, 1, 0.946316123008728, 1, 0.2485554963350296, 1, 1, 0.537028431892395, 1, 0.1278848797082901, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09980154037475586}, 'Introduction': {'summary': 'introduction of drone dance rituals, characterized by intricate patterns of movement', 'factual_verification': 'Verified', 'coherence_with_overall': 0.946316123008728}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2485554963350296}, 'Results': {'summary': 'results showed that the drones were able to adapt to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.537028431892395}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1278848797082901}}"
P010.pdf,Yes,"[0.10096906870603561, 1, 0.06623739004135132, 1, 0.44550585746765137, 1, 1, 0.7288998961448669, 1, 0.17759886384010315, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10096906870603561}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06623739004135132}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.44550585746765137}, 'Results': {'summary': 'results demonstrate the superiority of our proposed method.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7288998961448669}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17759886384010315}}"
P023.pdf,Yes,"[0.10471013933420181, 1, 0.11125229299068451, 1, 0.7029045224189758, 1, 0.23451606929302216, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10471013933420181}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11125229299068451}, 'Results': {'summary': 'results with state-of-the-art models.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7029045224189758}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23451606929302216}}"
P003.pdf,Yes,"[0.20667658746242523, 1, 0.2604142725467682, 1, 0.7568476796150208, 1, 11, 0.5922437310218811, 1, 0.33449748158454895, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20667658746242523}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2604142725467682}, 'Methodology': {'summary': 'methodology, though seemingly illogical, has been found to yield surprisingly coherent', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7568476796150208}, 'Results': {'summary': 'results. Our research aims to', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5922437310218811}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33449748158454895}}"
P012.pdf,Yes,"[0.20973870158195496, 1, 0.0789279043674469, 1, 0.625922679901123, 1, 4, 0.36229488253593445, 1, 0.10326844453811646, 1, 0.6385442018508911, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20973870158195496}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0789279043674469}, 'Methodology': {'summary': 'methodology for determining scaling', 'factual_verification': 'Verified', 'coherence_with_overall': 0.625922679901123}, 'Results': {'summary': 'results using both specifications.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.36229488253593445}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10326844453811646}, 'Conclusion': {'summary': 'conclusion drawn from Kaplan’s discovery that Noptimal ∝C0.73and Doptimal', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6385442018508911}}"
P004.pdf,No,"[0.24346226453781128, 1, 0.2462765872478485, 1, 0.17689074575901031, 1, 0.2611221969127655, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24346226453781128}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2462765872478485}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17689074575901031}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2611221969127655}}"
P011.pdf,Yes,"[0.08353487402200699, 1, 0.10911159217357635, 1, 0.2351388931274414, 1, 1, 0.9111654758453369, 1, 0.12818187475204468, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08353487402200699}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10911159217357635}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2351388931274414}, 'Results': {'summary': 'results for hundreds to thousands of varied online metrics.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9111654758453369}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12818187475204468}}"
P030.pdf,Yes,"[0.09472942352294922, 1, -0.028004394844174385, 1, 0.9822989702224731, 1, 0.03815782815217972, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09472942352294922}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': -0.028004394844174385}, 'Results': {'summary': 'results in shorter overall tensor lifespans based on the graph’s structure.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9822989702224731}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.03815782815217972}}"
P021.pdf,Yes,"[0.06738679856061935, 1, 0.1267991065979004, 1, 0.5153548121452332, 1, 9, 0.566025972366333, 1, 0.1043945774435997, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06738679856061935}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1267991065979004}, 'Methodology': {'summary': 'methodology resulted in the third prize in the competition.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5153548121452332}, 'Results': {'summary': 'results, likely due to the simplicity of input data and model complexity.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.566025972366333}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1043945774435997}}"
P005.pdf,Yes,"[0.31218796968460083, 1, 0.24731393158435822, 1, 0.3675317168235779, 1, 1, 0.5939407348632812, 1, 0.4484030604362488, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.31218796968460083}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24731393158435822}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3675317168235779}, 'Results': {'summary': 'results show a segmentation accuracy of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5939407348632812}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4484030604362488}}"
P007.pdf,Yes,"[0.21846869587898254, 1, 0.17731605470180511, 1, 0.4204469919204712, 1, 0.26744431257247925, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.21846869587898254}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17731605470180511}, 'Results': {'summary': 'results we reported.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4204469919204712}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.26744431257247925}}"
P041.pdf,Yes,"[0.13330119848251343, 1, 0.165187269449234, 1, 0.1669011265039444, 1, 1, 0.042491212487220764, 1, 0.9830576777458191, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13330119848251343}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.165187269449234}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1669011265039444}, 'Results': {'summary': 'results,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.042491212487220764}, 'Conclusion': {'summary': 'conclusion, the field of metaverse archaeology is characterized by a diverse range of approaches,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9830576777458191}}"
P008.pdf,Yes,"[0.5413812398910522, 1, 0.49051323533058167, 1, 0.560438871383667, 1, 1, 0.3602258563041687, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5413812398910522}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.49051323533058167}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.560438871383667}, 'Results': {'summary': 'results have', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3602258563041687}}"
P009.pdf,Yes,"[0.07772903144359589, 1, 0.043124739080667496, 1, 0.10363288968801498, 1, 1, 0.8862181901931763, 1, 0.4640312194824219, 1, 0.1015167385339737, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07772903144359589}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.043124739080667496}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10363288968801498}, 'Results': {'summary': 'Results of the average nMSE and PLL are presented in Table 2 and Table 3. We observe that the best-performing class of models', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8862181901931763}, 'Discussion': {'summary': 'discussion on the composition of an ensemble and how', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4640312194824219}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1015167385339737}}"
P002.pdf,Yes,"[0.17994096875190735, 1, 0.19077429175376892, 1, 0.3362731635570526, 1, 1, 0.6106885075569153, 1, 0.6342049837112427, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17994096875190735}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19077429175376892}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3362731635570526}, 'Results': {'summary': 'results suggest that they may play a crucial role in the transmission', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6106885075569153}, 'Conclusion': {'summary': 'conclusion, the experimental approach, characterized by its interdisciplinary nature and willingness', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6342049837112427}}"
P019.pdf,Yes,"[0.05298389866948128, 1, 0.18791107833385468, 1, 0.7638319134712219, 1, 11, 0.15773431956768036, 1, 0.3883289694786072, 1, 0.5590698719024658, 1]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05298389866948128}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18791107833385468}, 'Methodology': {'summary': 'methodology to circumvent the influence of unrecorded interventions in the training', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7638319134712219}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15773431956768036}, 'Discussion': {'summary': 'discussions in Mumbai, it was discerned that', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3883289694786072}, 'Conclusion': {'summary': 'conclusion of treatment. Two filtering steps were then', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5590698719024658}}"
