file_name,publishable,features,evaluation_results,errors
P094.pdf,Yes,"[0.15047793090343475, 1, 0.11554203927516937, 1, 0.010845571756362915, 1, 1, 0.32694995403289795, 1, 0.035326533019542694]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15047793090343475, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11554203927516937, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.010845571756362915, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, including the discovery of a previously', 'factual_verification': 'Verified', 'coherence_with_overall': 0.32694995403289795, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion amongst', 'factual_verification': 'Verified', 'coherence_with_overall': 0.035326533019542694, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion, the study of oxygen has far-reaching implications for a wide range of fields, from the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9770593643188477, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P052.pdf,No,"[0.4577716588973999, 1, 0.46573352813720703, 1, 0.6019448637962341, 1, 1, 0.541784942150116, 1, 0.55550616979599]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4577716588973999, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.46573352813720703, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6019448637962341, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results; it merely employs certain criteria to select a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.541784942150116, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.55550616979599, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P076.pdf,Yes,"[0.18464070558547974, 1, 0.23641225695610046, 1, 0.31092631816864014, 1, 1, 0.8269495964050293, 1, 0.2820858955383301]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18464070558547974, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23641225695610046, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.31092631816864014, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, including the emergence of complex patterns and unpredictable behavior.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8269495964050293, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusions serve as', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2820858955383301, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P061.pdf,No,"[0.34921783208847046, 1, 0.33362430334091187, 1, 0.5590715408325195, 1, 1, 0.6983138918876648, 1, 0.525858998298645]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.34921783208847046, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.33362430334091187, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5590715408325195, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, the mechanism by which these methods prevent', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6983138918876648, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.525858998298645, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P046.pdf,Yes,"[0.4216805100440979, 1, 0.4527357816696167, 1, 0.7245097160339355, 1, 0.5217186212539673, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4216805100440979, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4527357816696167, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results in attacks that are', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7245097160339355, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5217186212539673, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P034.pdf,No,"[0.24154601991176605, 1, 0.16457542777061462, 1, 0.2567561864852905, 1, 1, 0.3060600459575653, 1, 0.7944823503494263]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24154601991176605, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16457542777061462, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2567561864852905, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results across', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3060600459575653, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion, DPN offers the most significant improvements when', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7944823503494263, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P059.pdf,Yes,"[0.20244404673576355, 1, 0.13807864487171173, 1, 0.8192572593688965, 1, 0.3604152798652649, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20244404673576355, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13807864487171173, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results demonstrate that positional encoding helps RNNs manage a', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8192572593688965, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3604152798652649, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P029.pdf,Yes,"[0.15449219942092896, 1, 0.1343187689781189, 1, 0.1731882244348526, 1, 0.9373945593833923, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15449219942092896, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1343187689781189, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1731882244348526, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion, ""AI cannot be the President of the US just yet, considering both latency and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9373945593833923, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P039.pdf,Yes,"[0.12314537167549133, 1, 0.6760081052780151, 1, 0.18472926318645477, 1, 1, 0.23433193564414978, 1, 0.3170204162597656]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12314537167549133, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'introduction of Non-Euclidean Topology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6760081052780151, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18472926318645477, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, suggesting a potential correlation', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23433193564414978, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion highlights the significance of RAG in advancing our understanding of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3170204162597656, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, our experimental investigations of the RAG phenomenon have yielded a wealth', 'factual_verification': 'Verified', 'coherence_with_overall': 0.47242236137390137, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P064.pdf,Yes,"[0.06451209634542465, 1, 0.06448369473218918, 1, 0.28152379393577576, 1, 3, 0.89554762840271, 1, 0.11469902098178864]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06451209634542465, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06448369473218918, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology focuses on', 'factual_verification': 'Verified', 'coherence_with_overall': 0.28152379393577576, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results show that the model is able to generalize effectively to unseen tools, achieving performance', 'factual_verification': 'Verified', 'coherence_with_overall': 0.89554762840271, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.11469902098178864, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P086.pdf,No,"[0.20626306533813477, 1, 0.13502497971057892, 1, 0.1673717498779297, 1, 1, 0.07239802926778793, 1, 0.9118579626083374]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20626306533813477, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13502497971057892, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1673717498779297, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07239802926778793, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion, our research has shown that fossils are not just ancient relics of a bygone era, but are', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9118579626083374, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P036.pdf,Yes,"[0.07014080882072449, 1, 0.05488324910402298, 1, 0.17618240416049957, 1, 1, 0.9139887094497681, 1, 0.21308082342147827]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07014080882072449, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05488324910402298, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17618240416049957, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of our experiments on the Gloopernack cheese:', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9139887094497681, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussions of transdimen-', 'factual_verification': 'Verified', 'coherence_with_overall': 0.21308082342147827, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusions, which are then tested and refined through the process of experimentation', 'factual_verification': 'Verified', 'coherence_with_overall': 0.28365540504455566, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P054.pdf,Yes,"[0.1678115576505661, 1, 0.2753812074661255, 1, 0.48867127299308777, 1, 1, 0.75593101978302, 1, 0.2408750355243683]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1678115576505661, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2753812074661255, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.48867127299308777, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results. The methodologies developed during this challenge', 'factual_verification': 'Verified', 'coherence_with_overall': 0.75593101978302, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2408750355243683, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P031.pdf,No,"[0.12907010316848755, 1, 0.23910309374332428, 1, 0.24715359508991241, 1, 1, 0.6552903652191162, 1, 0.5064537525177002]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12907010316848755, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23910309374332428, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24715359508991241, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results and find underlying relations and causation. It works by taking a trained GNN model and', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6552903652191162, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion platforms is a growing concern. This', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5064537525177002, 'logical_error': 'No logical errors', 'nli_relationship': 'Contradicted'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.20878012478351593, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P035.pdf,Yes,"[0.05765346437692642, 1, 0.029258783906698227, 1, 0.2187248170375824, 1, 1, 0.9406179785728455, 1, 0.001435423269867897]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05765346437692642, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.029258783906698227, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2187248170375824, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, such as the optimization of delivery routes based on the simulated growth', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9406179785728455, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.001435423269867897, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P058.pdf,Yes,"[0.16274996101856232, 1, 0.0971565917134285, 1, 0.9025205373764038, 1, 0.25845223665237427, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16274996101856232, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0971565917134285, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results demonstrate that positional encoding helps RNNs manage a more diverse set of discrete inputs, effectively handling a larger', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9025205373764038, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'Discussion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.25845223665237427, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P048.pdf,No,"[0.10015866160392761, 1, 0.0757438987493515, 1, 0.05849697068333626, 1, 1, 0.1642957627773285, 1, 0.9574942588806152]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10015866160392761, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0757438987493515, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05849697068333626, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of our study show a significant correlation', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1642957627773285, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the study of protein synthesis is a complex and multifaceted field, influenced by', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9574942588806152, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P075.pdf,Yes,"[0.2434617429971695, 1, 0.24627593159675598, 1, 0.1768910437822342, 1, 0.26112160086631775, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2434617429971695, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24627593159675598, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1768910437822342, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.26112160086631775, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P051.pdf,Yes,"[0.3680841028690338, 1, 0.2812478542327881, 1, 0.21280065178871155, 1, 0.32881098985671997, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3680841028690338, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2812478542327881, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.21280065178871155, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.32881098985671997, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P043.pdf,Yes,"[0.13909414410591125, 1, 0.19776973128318787, 1, 0.3073641061782837, 1, 1, 0.07737481594085693, 1, 0.09468679875135422]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13909414410591125, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19776973128318787, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3073641061782837, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.07737481594085693, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussions', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09468679875135422, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'conclusion, the flumplenook methodology, as', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9360357522964478, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P026.pdf,No,"[0.4639449119567871, 1, 0.42884039878845215, 1, 0.41187986731529236, 1, 1, 0.6540240049362183, 1, 0.5151878595352173]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4639449119567871, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.42884039878845215, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.41187986731529236, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results suggest that', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6540240049362183, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5151878595352173, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P016.pdf,No,"[0.16966088116168976, 1, 0.21612748503684998, 1, 0.16973495483398438, 1, 2, 0.18322214484214783, 1, 0.9852683544158936]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16966088116168976, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.21612748503684998, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology for', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16973495483398438, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results of the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.18322214484214783, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the exploration of Bayesian theology and its application to extra-terrestrial diplomacy', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9852683544158936, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P037.pdf,Yes,"[0.24618366360664368, 1, 0.23114252090454102, 1, 0.8239948153495789, 1, 0.3574446439743042, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24618366360664368, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23114252090454102, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results can be achieved on datasets using different', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8239948153495789, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3574446439743042, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P015.pdf,No,"[0.29063451290130615, 1, 0.2629318833351135, 1, 0.7398058176040649, 1, 8, 0.39970123767852783, 1, 0.4784305691719055]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.29063451290130615, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2629318833351135, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology, they conducted an interaction operation at each', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7398058176040649, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results on the', 'factual_verification': 'Verified', 'coherence_with_overall': 0.39970123767852783, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion and Future Work', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4784305691719055, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
